                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    789,                0.79492,                0.52126,                 1.0013,                0.66956,                0.48776,                0.54089,                0.32203,                 1.5117,                  1.215,                 1.5053,             0.00016909,             0.00016909,             0.00016909
                    790,                0.81449,                0.52408,                0.98233,                0.65359,                0.49223,                0.53988,                0.32073,                 1.5123,                 1.2122,                 1.5056,             0.00016833,             0.00016833,             0.00016833
                    791,                0.79912,                0.51988,                0.99702,                0.66094,                0.48764,                0.53787,                0.32002,                 1.5109,                 1.2128,                 1.5043,             0.00016757,             0.00016757,             0.00016757
                    792,                0.80135,                0.52849,                0.98683,                0.68008,                0.48497,                0.53792,                0.31751,                 1.5182,                 1.2197,                  1.508,              0.0001668,              0.0001668,              0.0001668
                    793,                0.79662,                0.51226,                 0.9912,                0.68613,                0.48345,                0.54024,                0.32071,                 1.5142,                 1.2244,                 1.5052,             0.00016604,             0.00016604,             0.00016604
                    794,                0.77103,                0.51173,                0.99849,                0.65941,                0.50044,                0.54074,                 0.3227,                 1.5133,                 1.2197,                 1.5064,             0.00016528,             0.00016528,             0.00016528
                    795,                0.79811,                0.52377,                  1.001,                0.66724,                0.49879,                0.54119,                0.32248,                  1.514,                 1.2175,                 1.5102,             0.00016452,             0.00016452,             0.00016452
                    796,                 0.8204,                0.52733,                0.99179,                0.66184,                0.50388,                  0.543,                0.32207,                 1.5139,                 1.2121,                 1.5113,             0.00016376,             0.00016376,             0.00016376
                    797,                0.78574,                0.51615,                0.98863,                0.67427,                0.49482,                0.54249,                0.32129,                 1.5154,                  1.212,                  1.509,               0.000163,               0.000163,               0.000163
                    798,                0.80363,                0.52362,                 0.9925,                0.67852,                0.49449,                0.54007,                0.32203,                  1.513,                 1.2083,                 1.5038,             0.00016224,             0.00016224,             0.00016224
                    799,                0.80936,                0.51982,                 0.9934,                0.66868,                0.49762,                0.53989,                0.32137,                 1.5181,                 1.2115,                 1.5059,             0.00016147,             0.00016147,             0.00016147
                    800,                  0.783,                0.50778,                0.99966,                0.66243,                0.49919,                0.54003,                0.32266,                  1.513,                 1.2194,                 1.5023,             0.00016071,             0.00016071,             0.00016071
                    801,                0.78445,                0.51889,                 0.9893,                0.65827,                0.50137,                0.54144,                0.32298,                  1.513,                 1.2229,                 1.5026,             0.00015995,             0.00015995,             0.00015995
                    802,                 0.7817,                0.51475,                0.99445,                0.65955,                0.49915,                0.54152,                0.32488,                 1.5049,                 1.2241,                 1.5026,             0.00015919,             0.00015919,             0.00015919
                    803,                0.76102,                0.51333,                0.98781,                0.67104,                0.49153,                0.53931,                0.32506,                  1.504,                 1.2234,                 1.5026,             0.00015843,             0.00015843,             0.00015843
                    804,                0.77455,                0.50638,                0.97866,                0.67703,                0.48938,                0.53862,                0.32491,                  1.505,                 1.2127,                 1.5056,             0.00015767,             0.00015767,             0.00015767
                    805,                0.78156,                0.51447,                0.98237,                0.69734,                0.48458,                0.54056,                0.32543,                 1.5034,                 1.2057,                 1.5073,             0.00015691,             0.00015691,             0.00015691
                    806,                0.77363,                0.50406,                 0.9921,                0.68317,                0.48526,                0.54164,                0.32627,                 1.5049,                 1.2058,                 1.5055,             0.00015615,             0.00015615,             0.00015615
                    807,                0.80264,                0.52109,                 0.9928,                0.68947,                0.48925,                0.54278,                0.32605,                 1.5055,                 1.2039,                 1.5026,             0.00015538,             0.00015538,             0.00015538
                    808,                0.76223,                0.50916,                0.97846,                0.67316,                0.49456,                0.54165,                0.32441,                 1.5077,                 1.2011,                 1.5011,             0.00015462,             0.00015462,             0.00015462
                    809,                0.79693,                0.52178,                0.97833,                0.67226,                0.49575,                  0.542,                 0.3236,                 1.5082,                 1.2043,                 1.4999,             0.00015386,             0.00015386,             0.00015386
                    810,                 0.7667,                0.50649,                0.98633,                 0.6684,                0.48999,                0.53982,                0.31999,                 1.5164,                 1.2225,                 1.5049,              0.0001531,              0.0001531,              0.0001531
                    811,                0.79906,                0.52622,                  0.986,                0.67651,                0.49376,                 0.5437,                0.32415,                 1.5067,                 1.2163,                  1.503,             0.00015234,             0.00015234,             0.00015234
                    812,                0.77336,                0.50949,                0.99301,                0.67941,                0.50067,                 0.5448,                0.32623,                 1.4988,                  1.206,                    1.5,             0.00015158,             0.00015158,             0.00015158
                    813,                0.76509,                0.51733,                0.98327,                0.67173,                0.49865,                0.54358,                0.32551,                 1.5009,                 1.2072,                  1.501,             0.00015082,             0.00015082,             0.00015082
                    814,                0.80981,                0.53034,                0.98737,                0.67569,                0.49303,                0.54231,                0.32479,                 1.5076,                 1.2162,                 1.5044,             0.00015005,             0.00015005,             0.00015005
                    815,                0.79488,                0.51704,                 0.9899,                0.68379,                 0.4873,                0.54014,                0.32397,                 1.5097,                 1.2195,                 1.5045,             0.00014929,             0.00014929,             0.00014929
                    816,                0.79043,                0.51733,                0.98688,                0.68159,                0.48723,                0.53575,                0.32197,                 1.5098,                 1.2148,                 1.5053,             0.00014853,             0.00014853,             0.00014853
                    817,                0.77169,                0.51512,                0.99467,                0.67831,                0.48765,                 0.5367,                 0.3223,                 1.5043,                 1.2026,                 1.5041,             0.00014777,             0.00014777,             0.00014777
                    818,                0.76536,                0.51139,                0.98958,                 0.6628,                0.49342,                0.53882,                0.32237,                 1.5054,                  1.203,                 1.5044,             0.00014701,             0.00014701,             0.00014701
                    819,                0.77666,                0.51438,                 0.9915,                0.66758,                0.49099,                0.53759,                0.32265,                 1.5082,                 1.2087,                  1.503,             0.00014625,             0.00014625,             0.00014625
                    820,                0.75462,                0.50248,                 0.9772,                0.65227,                0.49748,                0.53658,                0.32192,                 1.5146,                 1.2146,                 1.5056,             0.00014549,             0.00014549,             0.00014549
                    821,                0.77549,                0.51411,                0.99487,                0.65515,                0.49727,                0.53589,                0.32227,                 1.5143,                 1.2176,                 1.5048,             0.00014473,             0.00014473,             0.00014473
                    822,                0.77798,                0.50853,                0.98047,                0.68619,                0.47943,                0.53764,                0.32275,                 1.5133,                 1.2172,                 1.5058,             0.00014396,             0.00014396,             0.00014396
                    823,                 0.7727,                0.51147,                0.98919,                0.65879,                0.48985,                0.53749,                0.32306,                 1.5085,                 1.2156,                  1.504,              0.0001432,              0.0001432,              0.0001432
                    824,                0.78468,                0.51756,                0.99594,                 0.6562,                0.49223,                0.53617,                0.32135,                 1.5087,                 1.2178,                 1.5035,             0.00014244,             0.00014244,             0.00014244
                    825,                 0.7734,                0.51138,                0.98381,                 0.6518,                0.49613,                0.53643,                0.32117,                 1.5077,                 1.2074,                 1.5052,             0.00014168,             0.00014168,             0.00014168
                    826,                0.77063,                0.50807,                0.98078,                0.63781,                0.50966,                0.54059,                0.32203,                 1.5044,                 1.2005,                 1.5073,             0.00014092,             0.00014092,             0.00014092
                    827,                0.77475,                0.51741,                  0.997,                0.64095,                0.50785,                0.54022,                0.32201,                 1.5076,                 1.2091,                 1.5087,             0.00014016,             0.00014016,             0.00014016
                    828,                0.77722,                0.51012,                0.98777,                0.65303,                0.49728,                0.54138,                0.32498,                 1.5077,                 1.2138,                 1.5043,              0.0001394,              0.0001394,              0.0001394
                    829,                0.78361,                0.50829,                0.98456,                0.66482,                0.49437,                0.54359,                0.32442,                 1.5041,                 1.2076,                 1.5018,             0.00013864,             0.00013864,             0.00013864
                    830,                0.77143,                0.50885,                0.98542,                0.66027,                 0.4945,                0.54201,                0.32351,                 1.5044,                 1.2113,                 1.5022,             0.00013787,             0.00013787,             0.00013787
                    831,                0.75594,                0.50553,                0.98473,                0.65341,                0.49428,                0.53931,                0.32371,                 1.5051,                 1.2173,                 1.5009,             0.00013711,             0.00013711,             0.00013711
                    832,                0.77862,                0.50494,                0.98141,                0.66454,                0.48389,                0.53822,                0.32329,                 1.5093,                  1.227,                 1.5013,             0.00013635,             0.00013635,             0.00013635
                    833,                0.78973,                0.51788,                0.99423,                0.64198,                 0.4974,                0.54013,                0.32294,                 1.5123,                 1.2307,                 1.5014,             0.00013559,             0.00013559,             0.00013559
                    834,                0.77458,                0.51483,                0.99834,                0.65366,                0.49992,                0.53898,                0.32379,                 1.5108,                 1.2262,                 1.5024,             0.00013483,             0.00013483,             0.00013483
                    835,                0.79813,                0.51898,                0.98166,                0.64969,                0.50346,                0.53964,                0.32444,                 1.5089,                 1.2234,                 1.5027,             0.00013407,             0.00013407,             0.00013407
                    836,                0.76602,                0.50265,                0.99353,                0.65736,                0.49801,                0.53972,                0.32609,                 1.5056,                 1.2251,                 1.5056,             0.00013331,             0.00013331,             0.00013331
                    837,                 0.8072,                0.52315,                0.99031,                0.65989,                0.49464,                0.53936,                0.32598,                 1.5057,                  1.227,                 1.5046,             0.00013254,             0.00013254,             0.00013254
                    838,                0.77364,                0.51212,                0.98717,                0.69309,                0.47599,                0.53958,                0.32648,                 1.5059,                 1.2335,                 1.4987,             0.00013178,             0.00013178,             0.00013178
                    839,                0.78244,                0.51063,                0.98941,                0.67969,                 0.4795,                0.53931,                0.32509,                 1.5083,                 1.2321,                 1.4994,             0.00013102,             0.00013102,             0.00013102
                    840,                0.77517,                0.50732,                0.99827,                0.65771,                0.49182,                0.53807,                0.32014,                 1.5148,                 1.2288,                 1.5039,             0.00013026,             0.00013026,             0.00013026
                    841,                0.76403,                 0.5075,                0.99335,                0.66732,                0.48924,                0.53939,                0.32172,                 1.5125,                 1.2268,                 1.5039,              0.0001295,              0.0001295,              0.0001295
                    842,                0.77377,                0.51309,                 0.9816,                0.67911,                0.48065,                0.53724,                0.31813,                 1.5206,                 1.2315,                 1.5094,             0.00012874,             0.00012874,             0.00012874
                    843,                0.76171,                0.50843,                0.99024,                0.68233,                0.48009,                 0.5383,                0.31728,                 1.5178,                 1.2273,                 1.5083,             0.00012798,             0.00012798,             0.00012798
                    844,                0.78428,                0.51217,                0.99312,                0.68059,                0.48101,                0.53794,                0.31957,                 1.5143,                 1.2264,                 1.5069,             0.00012722,             0.00012722,             0.00012722
                    845,                0.76459,                0.50494,                0.97533,                0.64883,                0.49716,                0.53842,                0.32003,                 1.5145,                 1.2293,                 1.5083,             0.00012645,             0.00012645,             0.00012645
                    846,                0.76927,                0.50854,                0.97976,                0.63124,                0.51037,                0.53683,                0.31974,                 1.5137,                 1.2302,                 1.5064,             0.00012569,             0.00012569,             0.00012569
                    847,                0.79584,                0.51724,                0.97944,                0.63312,                0.50426,                0.53541,                0.31828,                 1.5128,                 1.2237,                  1.507,             0.00012493,             0.00012493,             0.00012493
                    848,                0.75691,                0.50101,                0.98414,                0.65088,                0.49827,                0.53832,                0.32098,                 1.5055,                 1.2142,                 1.5085,             0.00012417,             0.00012417,             0.00012417
                    849,                0.74894,                0.50185,                0.98796,                0.65519,                0.49608,                0.53902,                0.32175,                 1.5064,                 1.2144,                 1.5092,             0.00012341,             0.00012341,             0.00012341
                    850,                 0.7781,                0.51575,                0.97581,                0.65985,                0.49081,                0.53839,                0.32166,                 1.5119,                  1.219,                 1.5098,             0.00012265,             0.00012265,             0.00012265
                    851,                 0.7629,                0.49949,                0.98135,                0.65517,                0.49607,                0.53813,                0.32154,                 1.5119,                 1.2199,                 1.5096,             0.00012189,             0.00012189,             0.00012189
                    852,                0.76311,                0.50278,                0.99255,                0.64924,                0.49844,                0.53919,                0.32226,                 1.5051,                 1.2189,                 1.5028,             0.00012113,             0.00012113,             0.00012113
                    853,                0.78405,                0.51305,                0.98112,                0.64849,                0.50002,                 0.5381,                0.32316,                  1.506,                 1.2223,                 1.5032,             0.00012036,             0.00012036,             0.00012036
                    854,                0.76903,                 0.5089,                0.98401,                0.64823,                0.50176,                0.54148,                 0.3256,                 1.5048,                 1.2185,                 1.5048,              0.0001196,              0.0001196,              0.0001196
                    855,                0.77959,                0.51887,                0.98725,                0.65893,                0.49741,                0.54066,                0.32418,                 1.5074,                 1.2184,                  1.505,             0.00011884,             0.00011884,             0.00011884
                    856,                0.77304,                0.51288,                0.98714,                0.66266,                0.49471,                0.53951,                0.32322,                 1.5057,                 1.2163,                 1.5017,             0.00011808,             0.00011808,             0.00011808
                    857,                0.73872,                0.49867,                0.98548,                 0.6649,                0.49513,                0.53996,                0.32317,                 1.5042,                 1.2091,                 1.5024,             0.00011732,             0.00011732,             0.00011732
                    858,                0.75071,                0.49982,                0.97915,                0.65686,                  0.496,                0.54047,                0.32362,                 1.5042,                 1.2078,                 1.5045,             0.00011656,             0.00011656,             0.00011656
                    859,                0.73187,                0.49371,                0.97425,                0.64622,                0.49785,                0.54149,                 0.3246,                 1.5033,                  1.211,                 1.5026,              0.0001158,              0.0001158,              0.0001158
                    860,                0.76882,                0.50485,                0.98483,                0.66121,                0.49159,                0.54236,                0.32388,                 1.5112,                 1.2202,                 1.5029,             0.00011503,             0.00011503,             0.00011503
                    861,                0.77557,                 0.5137,                0.98803,                0.66425,                0.49166,                 0.5427,                0.32432,                 1.5128,                 1.2224,                 1.5019,             0.00011427,             0.00011427,             0.00011427
                    862,                0.75227,                0.50463,                0.98155,                0.66481,                0.49485,                0.54377,                0.32532,                 1.5072,                 1.2195,                 1.5021,             0.00011351,             0.00011351,             0.00011351
                    863,                0.76789,                0.50501,                0.98711,                0.66087,                0.49614,                0.54304,                0.32589,                 1.5027,                 1.2183,                 1.5006,             0.00011275,             0.00011275,             0.00011275
                    864,                0.76536,                0.50429,                0.97744,                0.63466,                0.50649,                0.54214,                0.32619,                 1.5053,                 1.2236,                 1.5014,             0.00011199,             0.00011199,             0.00011199
                    865,                0.75908,                0.50318,                0.97372,                0.64024,                0.50221,                  0.541,                0.32461,                  1.508,                 1.2306,                 1.4998,             0.00011123,             0.00011123,             0.00011123
                    866,                0.76219,                0.50598,                0.97735,                0.66031,                0.49209,                0.54022,                0.32352,                 1.5111,                 1.2351,                 1.5013,             0.00011047,             0.00011047,             0.00011047
                    867,                0.74286,                0.50022,                0.97433,                0.65917,                0.49546,                0.54143,                0.32466,                 1.5083,                 1.2345,                 1.4998,             0.00010971,             0.00010971,             0.00010971
                    868,                0.76724,                0.50312,                0.97628,                0.67539,                 0.4892,                 0.5408,                0.32399,                 1.5074,                 1.2353,                 1.4992,             0.00010894,             0.00010894,             0.00010894
                    869,                0.76558,                0.50845,                0.98498,                0.67475,                0.48914,                0.53951,                0.32303,                 1.5111,                 1.2342,                 1.5011,             0.00010818,             0.00010818,             0.00010818
                    870,                0.75328,                 0.4986,                0.98039,                0.66813,                0.49652,                0.54296,                0.32544,                 1.5055,                 1.2205,                 1.5007,             0.00010742,             0.00010742,             0.00010742
                    871,                0.77687,                0.50832,                0.98206,                0.66413,                  0.499,                 0.5444,                0.32577,                 1.5023,                 1.2125,                 1.5018,             0.00010666,             0.00010666,             0.00010666
                    872,                0.77092,                0.50374,                0.97796,                0.66026,                0.50349,                0.54372,                0.32494,                 1.5043,                 1.2134,                 1.5045,              0.0001059,              0.0001059,              0.0001059
                    873,                0.75603,                0.50106,                0.97618,                 0.6719,                0.49698,                0.54403,                0.32558,                  1.503,                 1.2128,                 1.5039,             0.00010514,             0.00010514,             0.00010514
                    874,                0.75129,                0.49531,                0.98416,                0.65608,                0.50376,                0.54379,                0.32575,                 1.5017,                 1.2097,                 1.5048,             0.00010438,             0.00010438,             0.00010438
                    875,                0.73416,                0.49698,                0.98253,                0.65293,                 0.5052,                0.54495,                0.32709,                  1.497,                  1.204,                 1.5015,             0.00010362,             0.00010362,             0.00010362
                    876,                0.76273,                 0.5037,                0.98233,                0.64345,                0.50802,                0.54509,                0.32615,                  1.498,                 1.2055,                 1.5006,             0.00010285,             0.00010285,             0.00010285
                    877,                0.75173,                0.50163,                 0.9862,                0.64741,                 0.5038,                0.54509,                0.32691,                 1.4962,                 1.2055,                 1.4989,             0.00010209,             0.00010209,             0.00010209
                    878,                  0.746,                 0.4988,                 0.9815,                0.65683,                0.50115,                0.54475,                 0.3275,                 1.4975,                 1.2079,                 1.5004,             0.00010133,             0.00010133,             0.00010133
                    879,                0.73848,                0.49759,                0.97128,                0.66944,                0.49692,                0.54305,                0.32565,                  1.501,                 1.2109,                 1.5029,             0.00010057,             0.00010057,             0.00010057
                    880,                0.75017,                0.50143,                0.97749,                0.66865,                0.49943,                0.54296,                0.32456,                 1.5026,                  1.212,                 1.5032,             9.9809e-05,             9.9809e-05,             9.9809e-05
                    881,                0.74929,                0.49625,                0.98028,                 0.6629,                0.50143,                0.54407,                0.32374,                 1.5042,                 1.2141,                 1.5021,             9.9047e-05,             9.9047e-05,             9.9047e-05
                    882,                0.74882,                0.50337,                0.98224,                0.67361,                 0.4987,                0.54613,                0.32549,                 1.5021,                 1.2153,                 1.4978,             9.8286e-05,             9.8286e-05,             9.8286e-05
                    883,                0.74543,                 0.4996,                0.97106,                0.68901,                0.49194,                 0.5457,                0.32746,                 1.4964,                 1.2138,                 1.4938,             9.7525e-05,             9.7525e-05,             9.7525e-05
                    884,                0.74107,                0.49876,                 0.9717,                0.68145,                0.49208,                0.54544,                0.32619,                 1.4948,                 1.2092,                 1.4956,             9.6763e-05,             9.6763e-05,             9.6763e-05
                    885,                 0.7417,                0.49547,                0.98709,                0.68616,                0.49089,                0.54808,                0.32783,                 1.4934,                 1.2029,                 1.4995,             9.6002e-05,             9.6002e-05,             9.6002e-05
                    886,                0.77276,                0.50389,                0.97725,                0.67875,                 0.4907,                0.54708,                0.32721,                 1.4952,                 1.2036,                 1.5023,             9.5241e-05,             9.5241e-05,             9.5241e-05
                    887,                0.76476,                0.50914,                0.97812,                0.68249,                0.48675,                0.54631,                0.32686,                 1.4983,                 1.2086,                 1.5025,             9.4479e-05,             9.4479e-05,             9.4479e-05
                    888,                 0.7378,                 0.4909,                0.97042,                0.68666,                0.47881,                 0.5429,                 0.3243,                 1.5032,                  1.219,                 1.4993,             9.3718e-05,             9.3718e-05,             9.3718e-05
                    889,                0.76526,                0.51056,                0.97674,                0.68636,                0.48132,                0.54372,                0.32375,                 1.5062,                 1.2222,                 1.5004,             9.2957e-05,             9.2957e-05,             9.2957e-05
                    890,                0.76244,                0.50175,                0.96715,                0.69965,                0.48012,                0.54569,                0.32509,                 1.5045,                 1.2208,                 1.5024,             9.2195e-05,             9.2195e-05,             9.2195e-05
                    891,                0.73965,                0.49258,                0.98503,                0.70279,                0.48072,                0.54654,                0.32539,                 1.5013,                 1.2189,                 1.5015,             9.1434e-05,             9.1434e-05,             9.1434e-05
                    892,                0.75914,                0.50133,                0.97752,                0.69133,                0.48647,                 0.5477,                0.32595,                 1.4986,                 1.2134,                 1.5023,             9.0673e-05,             9.0673e-05,             9.0673e-05
                    893,                0.74423,                0.49595,                0.97575,                0.68824,                  0.486,                 0.5461,                0.32689,                 1.4951,                  1.208,                  1.501,             8.9911e-05,             8.9911e-05,             8.9911e-05
                    894,                0.72519,                0.49649,                0.96979,                0.67227,                0.49127,                0.54502,                0.32715,                 1.4942,                 1.2112,                 1.4966,              8.915e-05,              8.915e-05,              8.915e-05
                    895,                0.74441,                 0.4946,                0.97804,                0.66014,                0.49569,                0.54283,                0.32647,                 1.4938,                 1.2134,                 1.4931,             8.8389e-05,             8.8389e-05,             8.8389e-05
                    896,                0.74441,                0.49156,                0.97651,                0.65576,                0.49908,                0.54287,                0.32641,                 1.4938,                 1.2096,                 1.4955,             8.7628e-05,             8.7628e-05,             8.7628e-05
                    897,                0.77148,                0.50164,                0.97276,                0.65455,                 0.4998,                  0.544,                0.32749,                 1.4925,                 1.2071,                 1.4984,             8.6866e-05,             8.6866e-05,             8.6866e-05
                    898,                 0.7558,                0.50287,                0.97482,                0.68058,                0.48776,                 0.5458,                0.32811,                 1.4937,                 1.2093,                 1.5003,             8.6105e-05,             8.6105e-05,             8.6105e-05
                    899,                0.75376,                0.50053,                0.98139,                0.69622,                0.48308,                0.54688,                0.32854,                  1.492,                 1.2104,                 1.4985,             8.5344e-05,             8.5344e-05,             8.5344e-05
                    900,                0.77463,                0.50347,                0.97333,                 0.6446,                0.50689,                0.54719,                0.32801,                 1.4954,                 1.2131,                    1.5,             8.4582e-05,             8.4582e-05,             8.4582e-05
                    901,                0.74302,                0.49284,                0.96861,                0.64793,                0.50624,                0.54572,                0.32736,                  1.493,                 1.2116,                 1.4982,             8.3821e-05,             8.3821e-05,             8.3821e-05
                    902,                 0.7539,                0.49972,                0.96974,                0.64831,                0.50728,                0.54519,                0.32681,                 1.4956,                  1.212,                 1.4992,              8.306e-05,              8.306e-05,              8.306e-05
                    903,                0.75446,                  0.503,                0.97075,                0.65775,                0.50215,                0.54561,                0.32783,                 1.4939,                 1.2098,                 1.4989,             8.2298e-05,             8.2298e-05,             8.2298e-05
                    904,                  0.747,                0.49335,                0.97072,                0.67504,                0.49551,                0.54615,                 0.3286,                 1.4892,                  1.204,                 1.4974,             8.1537e-05,             8.1537e-05,             8.1537e-05
                    905,                0.76554,                0.49713,                0.97108,                0.66792,                0.49906,                 0.5451,                0.32831,                  1.489,                 1.2041,                 1.4968,             8.0776e-05,             8.0776e-05,             8.0776e-05
                    906,                0.74162,                0.49878,                0.97197,                  0.669,                0.49515,                0.54387,                0.32808,                 1.4909,                 1.2028,                 1.4977,             8.0014e-05,             8.0014e-05,             8.0014e-05
                    907,                0.73725,                0.49983,                 0.9714,                0.67814,                0.49069,                0.54386,                0.32771,                 1.4917,                  1.202,                 1.4981,             7.9253e-05,             7.9253e-05,             7.9253e-05
                    908,                0.73864,                0.49089,                0.98069,                0.65739,                0.50063,                0.54489,                0.32712,                  1.494,                 1.2076,                 1.4987,             7.8492e-05,             7.8492e-05,             7.8492e-05
                    909,                0.75825,                0.49998,                0.96677,                0.66676,                0.49744,                0.54603,                0.32779,                 1.4934,                 1.2075,                 1.4985,             7.7731e-05,             7.7731e-05,             7.7731e-05
                    910,                0.74074,                0.49051,                0.96899,                0.67374,                0.49721,                0.54709,                0.32885,                  1.492,                 1.2059,                  1.499,             7.6969e-05,             7.6969e-05,             7.6969e-05
                    911,                0.72897,                0.49061,                0.97068,                0.67118,                0.49943,                 0.5477,                0.32905,                 1.4927,                 1.2062,                 1.4985,             7.6208e-05,             7.6208e-05,             7.6208e-05
                    912,                0.73731,                0.49034,                0.98829,                0.67557,                0.49806,                0.54772,                0.32942,                 1.4927,                 1.2101,                 1.4961,             7.5447e-05,             7.5447e-05,             7.5447e-05
                    913,                0.74476,                0.50084,                0.97375,                0.66872,                0.49797,                 0.5466,                0.33007,                 1.4915,                 1.2115,                 1.4948,             7.4685e-05,             7.4685e-05,             7.4685e-05
                    914,                0.74417,                0.49688,                0.97876,                0.65899,                0.50021,                0.54623,                0.33048,                  1.491,                 1.2144,                 1.4957,             7.3924e-05,             7.3924e-05,             7.3924e-05
                    915,                0.73423,                0.49216,                0.97505,                0.66063,                0.49749,                0.54593,                 0.3306,                 1.4898,                 1.2148,                 1.4948,             7.3163e-05,             7.3163e-05,             7.3163e-05
                    916,                0.75377,                0.49628,                0.96728,                0.66241,                 0.4944,                0.54594,                0.33116,                 1.4905,                 1.2147,                 1.4946,             7.2401e-05,             7.2401e-05,             7.2401e-05
                    917,                0.74267,                0.49431,                0.96344,                0.68595,                0.48644,                0.54685,                0.33126,                  1.492,                 1.2124,                  1.495,              7.164e-05,              7.164e-05,              7.164e-05
                    918,                0.75115,                0.49516,                0.98285,                0.69946,                0.48519,                0.54743,                0.33054,                 1.4947,                 1.2082,                 1.4956,             7.0879e-05,             7.0879e-05,             7.0879e-05
                    919,                0.74806,                0.50211,                0.97321,                0.69579,                0.48619,                0.54719,                 0.3298,                 1.4944,                  1.205,                 1.4951,             7.0117e-05,             7.0117e-05,             7.0117e-05
                    920,                0.71027,                0.48365,                0.96456,                0.66405,                0.49838,                 0.5465,                0.32905,                 1.4946,                 1.2054,                 1.4946,             6.9356e-05,             6.9356e-05,             6.9356e-05
                    921,                0.72486,                0.48321,                0.97464,                0.66658,                0.50036,                0.54722,                0.32892,                 1.4942,                 1.2082,                 1.4937,             6.8595e-05,             6.8595e-05,             6.8595e-05
                    922,                0.75504,                0.49545,                0.98016,                0.66771,                0.49655,                0.54768,                0.32845,                 1.4931,                 1.2102,                 1.4944,             6.7833e-05,             6.7833e-05,             6.7833e-05
